Path;Label;Group
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/7961-68/7962_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/7961-68/7966_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/7961-68/7965_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/7961-68/7968_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/7961-68/7968_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/7961-68/7966_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/7961-68/7962_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/7961-68/7964_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/331-338/333_2_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/331-338/332_1_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/331-338/331_4_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/331-338/331_3_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/331-338/337_4_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/331-338/331_1_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/331-338/337_1_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/331-338/337_2_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/331-338/332_3_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/331-338/332_2_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/331-338/338_2_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/331-338/338_4_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/331-338/331_2_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/331-338/333_1_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/331-338/337_3_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/331-338/333_4_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/331-338/332_4_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/331-338/338_3_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/331-338/338_1_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/331-338/333_3_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8025_3_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8025_2_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8029_2_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8025_4_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8023_1_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8029_3_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8021_3_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8028_2_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8022_3_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8021_2_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8026_4_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8027_3_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8022_4_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8026_1_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8029_1_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8027_1_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8022_2_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8022_1_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8026_3_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8024_4_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8028_1_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8028_4_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8027_2_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8021_1_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8028_3_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8029_4_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8030_4_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8021_4_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8023_2_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8024_2_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8025_1_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8030_3_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8024_3_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8030_2_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8023_4_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8027_4_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8024_1_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8023_3_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8030_1_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8021-30/8026_2_{X-19}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/341-343/343_1_{II-20}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/341-343/341_3_{II-20}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/341-343/343_3_{II-20}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/341-343/341_4_{II-20}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/341-343/341_2_{II-20}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/341-343/343_2_{II-20}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/341-343/341_1_{II-20}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/341-343/342_1_{II-20}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/341-343/342_4_{II-20}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/341-343/342_3_{II-20}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/341-343/343_4_{II-20}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/341-343/342_2_{II-20}.jpg;1;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8091-99/8097_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8091-99/8091_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8091-99/8097_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8091-99/8099_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8091-99/8094_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8091-99/8095_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8091-99/8091_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8091-99/8094_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8091-99/8091_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8091-99/8099_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8091-99/8094_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8091-99/8093_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8091-99/8092_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8091-99/8097_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8091-99/8095_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8091-99/8093_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8091-99/8096_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8091-99/8094_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8091-99/8092_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8091-99/8099_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8091-99/8093_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8091-99/8095_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8091-99/8092_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8091-99/8096_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8091-99/8092_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8091-99/8095_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8091-99/8096_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8091-99/8093_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8091-99/8091_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8091-99/8096_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8091-99/8097_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8091-99/8099_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8172-79/8172_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8172-79/8178_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8172-79/8174_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8172-79/8179_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8172-79/8174_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8172-79/8174_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8172-79/8172_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8172-79/8179_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8172-79/8174_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8172-79/8172_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8172-79/8176_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8172-79/8176_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8172-79/8176_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8172-79/8178_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8172-79/8172_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8172-79/8178_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8172-79/8178_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8172-79/8179_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8172-79/8179_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/8172-79/8176_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/206-215/215_2_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/206-215/209_3_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/206-215/213_1_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/206-215/206_2_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/206-215/215_1_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/206-215/208_3_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/206-215/212_3_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/206-215/214_1_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/206-215/212_2_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/206-215/207_1_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/206-215/212_4_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/206-215/207_4_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/206-215/213_3_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/206-215/211_4_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/206-215/215_3_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/206-215/209_1_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/206-215/213_2_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/206-215/210_3_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/206-215/213_4_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/206-215/208_4_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/206-215/206_1_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Диплоиды/T. monococcum/pin/206-215/214_4_{II-20}.jpg;0;train
